OBJECTID,poly_SourceOID,poly_IncidentName,poly_FeatureCategory,poly_MapMethod,poly_GISAcres,poly_CreateDate,poly_DateCurrent,poly_PolygonDateTime,poly_IRWINID,poly_FORID,poly_Acres_AutoCalc,poly_SourceGlobalID,poly_Source,attr_SourceOID,attr_ABCDMisc,attr_ADSPermissionState,attr_CalculatedAcres,attr_ContainmentDateTime,attr_ControlDateTime,attr_CreatedBySystem,attr_IncidentSize,attr_DiscoveryAcres,attr_DispatchCenterID,attr_EstimatedCostToDate,attr_FinalAcres,attr_FFReportApprovedByTitle,attr_FFReportApprovedByUnit,attr_FFReportApprovedDate,attr_FireBehaviorGeneral,attr_FireBehaviorGeneral1,attr_FireBehaviorGeneral2,attr_FireBehaviorGeneral3,attr_FireCause,attr_FireCauseGeneral,attr_FireCauseSpecific,attr_FireCode,attr_FireDepartmentID,attr_FireDiscoveryDateTime,attr_FireMgmtComplexity,attr_FireOutDateTime,attr_FireStrategyConfinePercent,attr_FireStrategyFullSuppPrcnt,attr_FireStrategyMonitorPercent,attr_FireStrategyPointZonePrcnt,attr_FSJobCode,attr_FSOverrideCode,attr_GACC,attr_ICS209ReportDateTime,attr_ICS209RptForTimePeriodFrom,attr_ICS209RptForTimePeriodTo,attr_ICS209ReportStatus,attr_IncidentManagementOrg,attr_IncidentName,attr_IncidentShortDescription,attr_IncidentTypeCategory,attr_IncidentTypeKind,attr_InitialLatitude,attr_InitialLongitude,attr_InitialResponseAcres,attr_InitialResponseDateTime,attr_IrwinID,attr_IsFireCauseInvestigated,attr_IsFireCodeRequested,attr_IsFSAssisted,attr_IsMultiJurisdictional,attr_IsReimbursable,attr_IsTrespass,attr_IsUnifiedCommand,attr_LocalIncidentIdentifier,attr_ModifiedBySystem,attr_PercentContained,attr_PercentPerimToBeContained,attr_POOCity,attr_POOCounty,attr_POODispatchCenterID,attr_POOFips,attr_POOJurisdictionalAgency,attr_POOJurisdictionalUnit,attr_POOJurisdictUnitParentUnit,attr_POOLandownerCategory,attr_POOLandownerKind,attr_POOLegalDescPrincipalMerid,attr_POOLegalDescQtr,attr_POOLegalDescQtrQtr,attr_POOLegalDescRange,attr_POOLegalDescSection,attr_POOLegalDescTownship,attr_POOPredictiveServiceAreaID,attr_POOProtectingAgency,attr_POOProtectingUnit,attr_POOState,attr_PredominantFuelGroup,attr_PredominantFuelModel,attr_PrimaryFuelModel,attr_SecondaryFuelModel,attr_TotalIncidentPersonnel,attr_UniqueFireIdentifier,attr_FORID,attr_WFDSSDecisionStatus,attr_EstimatedFinalCost,attr_OrganizationalAssessment,attr_StratDecisionPublishDate,attr_CreatedOnDateTime_dt,attr_ModifiedOnDateTime_dt,attr_Source,attr_IsCpxChild,attr_CpxName,attr_CpxID,attr_SourceGlobalID,GlobalID,SHAPE_Length,SHAPE_Area
10486,14660,Pearl,Wildfire Final Fire Perimeter,Mixed Methods,75.60269,,2023/03/14 15:13:43+00,,{EE36812A-82D4-43C0-8F1A-E7D99C64C902},{76B68DA4-C4F2-4BB2-8F40-A6C9C2317F13},75.6024096464594,,FFP,1774999,,CERTIFIED,,2020/08/08 17:06:59+00,2020/08/09 00:59:59+00,wildcad,75.57,,NVEIC,,,,,2020/09/30 18:48:52+00,,,,,,,,ND3G,,2020/08/08 00:24:59+00,,2020/09/02 15:00:00+00,,,,,PD,1502,GBCC,,,,,,Pearl,,WF,FI,40.332167,-115.648167,,2020/08/08 01:06:59+00,,,,1,,,0,,010197,INFORM_Inspector,,,,Elko,NVEIC,32007,BLM,NVEKD,,BLM,Federal,,,,,,,,BLM,NVEKD,US-NV,Brush,SH5,,,,2020-NVEKD-010197,{76B68DA4-C4F2-4BB2-8F40-A6C9C2317F13},,,,,2020/08/08 02:23:42+00,2020/09/30 18:48:54+00,FODR,,,,{0F38DC8C-3956-4AB7-B8EB-96E3AC256065},{C77F6D12-674F-4335-8BC0-ECDE14F9180C},0.0262375284146214,-3.24218437967214e-05
10492,15203,Voyage,Wildfire Final Fire Perimeter,Mixed Methods,0.53224,,2023/03/14 15:13:43+00,,{51C975DF-E445-4027-957C-7464B2B05311},{B18B2903-D057-455C-9812-630C22BFB6A4},0.532238429562237,,FFP,1775419,,CERTIFIED,,2020/07/23 01:41:00+00,2020/07/23 02:02:00+00,wildcad,0.9,,NVSFC,,,,,2020/08/07 18:56:50+00,,,,,,,,ND1P,,2020/07/23 01:39:08+00,,2020/08/05 18:48:16+00,,,,,,,GBCC,,,,,,Voyage,,WF,FI,39.60984,-119.6509,,2020/07/23 01:40:00+00,,,,0,,,0,,030488,INFORM_Inspector,,,,Washoe,NVSFC,32031,BLM,NVCCD,,BLM,Federal,,,,,,,,BLM,NVCCD,US-NV,Grass,GR1,,,,2020-NVCCD-030488,{B18B2903-D057-455C-9812-630C22BFB6A4},,,,,2020/07/23 01:54:37+00,2020/08/07 18:56:51+00,FODR,,,,{06AE5283-874F-4399-B873-94264EAA1A71},{707E3F29-7512-4C76-A487-F7A0873D59B1},0.00311228662307454,-2.25900175443904e-07
10493,10963,CHIRIACO,Wildfire Daily Fire Perimeter,Hand Sketch,0.1,,2023/03/14 15:13:43+00,2021/10/03 02:26:20+00,{4D15D859-2530-4532-B75B-FC21CFA0DEB3},{F46D9542-1F42-400C-B193-1631ACC51AAE},0.0720548819571806,,FFP,1772279,,CERTIFIED,,2021/10/02 22:55:00+00,2021/10/02 23:29:59+00,wildcad,0.118,,CASBCC,,,,,2021/10/25 16:21:13+00,,,,,,,,PA79,,2021/10/02 21:26:00+00,,2021/10/03 18:25:00+00,,,,,,,OSCC,,,,,,CHIRIACO,,WF,FI,33.66006,-115.7277,,2021/10/02 21:38:00+00,,,,1,,,1,,014375,INFORM_Inspector,,,,Riverside,CASBCC,06065,BLM,CACDD,,BLM,Federal,,,,,,,,BLM,CACDD,US-CA,Grass-Shrub,GS2,,,,2021-CACDD-014375,{F46D9542-1F42-400C-B193-1631ACC51AAE},,,,,2021/10/05 23:36:48+00,2021/10/25 16:21:14+00,FODR,,,,{B8ECAB44-E227-4C86-BB6B-F3944E3E3209},{837DBEDB-9C4E-43E2-97BE-186145D5E45F},0.00129775971041519,-2.83445444900266e-08
10494,9190,Tombs,Wildfire Daily Fire Perimeter,Hand Sketch,1,,2023/03/14 15:13:43+00,2021/07/12 02:50:58+00,{40203D31-E087-49A0-999D-90A4E79B68F6},{F1E45254-3238-44D4-9844-C3A02BAF63AF},7.4149449048027e-06,,FFP,1770853,,CERTIFIED,,2021/07/12 00:55:00+00,2021/07/12 00:55:00+00,wildcad,0.11,,CAPNFC,,,,,2022/01/20 00:17:03+00,,,,,,,,N5MG,,2021/07/11 21:49:59+00,,2021/07/14 20:19:59+00,,,,,P5,0511,ONCC,,,,,,Tooms,,WF,FI,39.71997,-120.9976,,,,,,0,,,1,,001156,INFORM_Inspector,,,,Plumas,CAPNFC,06063,,,,Private,Private,,,,,,,,FS,CAPNF,US-CA,,,,,,2021-CAPNF-001156,{F1E45254-3238-44D4-9844-C3A02BAF63AF},,,,,2021/07/11 21:58:06+00,2022/01/20 00:17:05+00,FODR,,,,{F7806010-227A-43CD-B480-54B83549E456},{72832D16-4401-4565-8A25-A8F2812A2EC5},1.00113109624032e-05,-3.15166453449471e-12
10499,14606,Mule ,Wildfire Final Fire Perimeter,Mixed Methods,8.981295,,2023/03/14 15:13:43+00,,{8782B99E-F8DC-452A-BC24-E5E08876FBB3},{D290490F-B462-47CC-AB10-FBA15D83DD7D},8.9812688874016,,FFP,1767246,,CERTIFIED,,2020/09/12 20:47:00+00,2020/09/12 22:02:59+00,wildcad,10,,NVCNC,,,,,2020/10/07 17:15:38+00,,,,,,,,NK6F,,2020/09/12 17:36:59+00,,2020/09/13 03:00:00+00,,,,,,,GBCC,,,,,,Mule,,WF,FI,40.57414,-116.6427,,2020/09/12 18:20:00+00,,1,,1,,,1,,020275,INFORM_Inspector,,,,Lander,NVCNC,32015,BLM,NVBMD,,BLM,Federal,,,,,,,,BLM,NVBMD,US-NV,Brush,SH1,,,,2020-NVBMD-020275,{D290490F-B462-47CC-AB10-FBA15D83DD7D},,,,,2020/09/12 18:51:14+00,2020/10/07 17:15:40+00,FODR,,,,{02369FA8-83FB-4A85-AB2A-2DAF9B20BE8E},{ABD27476-5050-4E4C-803D-7C2E8196C711},0.0106480087415428,-3.86483930199702e-06
10500,13664,DEL ROSA,Wildfire Final Fire Perimeter,Hand Sketch,0.6,,2023/03/14 15:13:43+00,2020/06/15 12:22:36+00,{B13007E4-B784-4303-99C9-18F73EC382FB},{A6E6938B-6777-4F72-8D70-E07BF7BD0F81},0.596387349046859,,FFP,1766917,,CERTIFIED,0.6,2020/06/15 06:40:59+00,2020/06/15 06:40:59+00,wildcad,0.6,,CASBCC,,,,,2021/01/16 04:32:39+00,,,,,,,,NPT4,,2020/06/15 06:22:36+00,,2020/06/15 08:19:59+00,,,,,,,OSCC,,,,,,DEL ROSA,,WF,FI,34.16502,-117.2518,,2020/06/15 06:23:00+00,,,,0,,,0,,008822,INFORM_Inspector,,,,San Bernardino,CASBCC,06071,FS,CABDF,,USFS,Federal,,,,,,,,FS,CABDF,US-CA,Grass,GR1,,,,2020-CABDF-008822,{A6E6938B-6777-4F72-8D70-E07BF7BD0F81},,,,,2020/06/15 07:36:28+00,2021/01/16 04:32:42+00,FODR,,,,{5A28E6C1-1875-4134-A49D-9F1A284739E3},{094C1904-57C7-42DF-88FC-C6EB3FFE467A},0.00198198483690318,-2.35971713597212e-07
10502,12275,Cane springs,Wildfire Daily Fire Perimeter,Mixed Methods,1.16,,2023/03/14 15:13:43+00,2021/05/13 20:45:00+00,{477369AB-85AA-49A4-AC54-BB35152BE92E},{28755CA6-6BA2-4B73-B039-66CD78269B8D},1.15757611801255,,FFP,1773213,,CERTIFIED,,2021/05/13 21:59:59+00,2021/05/13 23:45:00+00,wildcad,1.16,,NVCNC,,,,,2021/07/09 22:42:00+00,,,,,,,,N0RK,,2021/05/13 20:00:00+00,,2021/05/24 00:59:59+00,,,,,,,GBCC,,,,,,Cane Springs,,WF,FI,41.39914,-117.8227,,2021/05/13 20:00:00+00,,1,,1,,,1,,020060,INFORM_Inspector,,,,Humboldt,NVCNC,32013,BLM,NVWID,,BLM,Federal,,,,,,,,BLM,NVWID,US-NV,Grass-Shrub,GS2,,,,2021-NVWID-020060,{28755CA6-6BA2-4B73-B039-66CD78269B8D},,,,,2021/05/13 21:06:04+00,2021/07/09 22:42:01+00,FODR,,,,{94BEFDFD-2273-41B6-B9FB-27404F8DB3C0},{69B022D3-BDB0-4A29-B7AC-3CD11E98D332},0.00380652097808043,-5.04387102102632e-07
10503,11108,CEDAR CANYON ,Wildfire Daily Fire Perimeter,Hand Sketch,,,2023/03/14 15:13:43+00,,{EC1C8CFA-5CA4-4756-8EA9-DA70DB8CD9A2},{CDB8F7D5-D339-4A46-B2B1-11B1B305DD35},0.00753377767757507,,FFP,1772402,,CERTIFIED,,2021/08/30 22:50:59+00,2021/09/04 00:00:00+00,wildcad,0.1,,CASBCC,,,,,2021/10/12 22:46:19+00,,,,,,,,N898,,2021/08/30 21:55:00+00,,2021/09/04 00:00:00+00,,,,,,,OSCC,,,,,,CEDAR CANYON ,,WF,FI,35.17203,-115.4267,,2021/08/30 21:55:00+00,,,,1,,,0,,012914,INFORM_Inspector,,,,San Bernardino,CASBCC,06071,NPS,CAMNP,,NPS,Federal,,,,,,,,NPS,CAMNP,US-CA,Grass-Shrub,GS1,,,,2021-CAMNP-012914,{CDB8F7D5-D339-4A46-B2B1-11B1B305DD35},,,,,2021/08/30 22:25:05+00,2021/10/12 22:46:20+00,FODR,,,,{BDBFE12C-4E7E-4F43-ACC9-42DC29F6B409},{C14E5381-00C4-40EB-B448-EBF3C1A865F8},0.000204991998287814,-3.01666678147994e-09
10508,12161,Pan Fire,Wildfire Daily Fire Perimeter,GPS-Walked,38.7627,,2023/03/14 15:13:43+00,2021/07/04 08:00:00+00,{1E487B21-4039-4160-9DA7-D6D94BF32321},{06FF3CD5-6666-41A7-95A6-D1DA89A0B546},38.7625512847001,,FFP,1773180,,CERTIFIED,38.7423,2021/07/09 16:28:59+00,2021/07/10 23:38:00+00,wildcad,39,,NVSFC,,,,,2021/07/15 19:26:05+00,,,,,,,,N4M8,,2021/07/03 18:46:59+00,,2021/07/15 19:21:29+00,,,,,P4,0417,GBCC,,,,,,Pan ,,WF,FI,38.41117,-119.2492,,2021/07/03 19:21:00+00,,,,1,,,0,,030408,INFORM_Inspector,,,,Mono,NVSFC,06051,FS,NVHTF,,USFS,Federal,,,,,,,,FS,NVHTF,US-CA,Timber,TL3,,,,2021-NVHTF-030408,{06FF3CD5-6666-41A7-95A6-D1DA89A0B546},,,,,2021/07/03 19:38:02+00,2021/07/15 19:26:06+00,FODR,,,,{608C3070-BF52-49BF-BD24-CC8F4F7EB73E},{5F9BED49-D8E9-489E-B1BB-EB08F234930B},0.0295403484461325,-1.61801513117637e-05
10519,7883,Louisiana,Wildfire Final Fire Perimeter,Mixed Methods,0.7171919,,2023/03/14 15:13:43+00,2022/08/08 20:50:33+00,{E85B99C5-E54E-46E6-A3DD-1C2157CF1392},{969B2284-AC09-4DEF-8938-E64834920902},0.717189098465698,,FFP,1769994,,CERTIFIED,0.72,2022/07/30 02:51:00+00,2022/07/30 03:45:00+00,wildcad,0.72,,NVEIC,,,,,2022/08/08 20:50:30+00,,,,,,,,PX3C,,2022/07/30 01:34:59+00,,2022/07/30 21:25:00+00,,,,,PN,1522,GBCC,,,,,,Louisiana,,WF,FI,40.85695,-115.7089,,2022/07/30 01:39:00+00,,0,,1,,,0,,010170,wildcad,,,,Elko,NVEIC,32007,,,,Private,Private,,,,,,,,C&L,NVECFX,US-NV,Grass-Shrub,GS2,,,,2022-NVECFX-010170,{969B2284-AC09-4DEF-8938-E64834920902},,,,,2022/07/30 01:54:35+00,2022/08/06 00:53:27+00,FODR,,,,{224710A7-5F87-433A-A35F-D2C3C9DCC369},{9B1D2F7B-F8A7-4EBB-BE45-58F5F19F0CD2},0.00316006906397632,-3.09909519138797e-07
10535,10791,HWY 95 MM 50,Wildfire Daily Fire Perimeter,Digitized-Other,0.28568,,2023/03/14 15:13:43+00,2021/09/16 09:07:49+00,{62CBB8EC-0383-4D5A-BCE5-DC91D503ECFA},{9E7B77D9-19BE-45F0-B44A-42AF055D6B40},0.285678849298077,,FFP,1772159,,CERTIFIED,,2021/09/16 05:45:00+00,2021/09/16 06:00:00+00,wildcad,0.28,,NVCNC,,,,,2021/11/02 17:33:09+00,,,,,,,,N9ZR,,2021/09/16 04:07:00+00,,2021/09/26 00:59:59+00,,,,,,1522,GBCC,,,,,,HWY 95 MM 50,,WF,FI,41.6632,-117.7782,,2021/09/16 04:07:00+00,,,,1,,,0,,020211,INFORM_Inspector,,,,Humboldt,NVCNC,32013,BLM,NVWID,,BLM,Federal,,,,,,,,BLM,NVWID,US-NV,Grass,GR1,,,,2021-NVWID-020211,{9E7B77D9-19BE-45F0-B44A-42AF055D6B40},,,,,2021/09/16 05:12:21+00,2021/11/02 17:33:10+00,FODR,,,,{A8F0DB3E-39FD-45FE-A220-8403154C8344},{DD32815E-11D2-4355-BD81-FB196675EFB6},0.00167541451394983,-1.25012230061075e-07
10538,8361,Oasis,Wildfire Final Fire Perimeter,Mixed Methods,0.01995899,,2023/03/14 15:13:43+00,2022/07/27 17:40:15+00,{2EB5B48B-EFC4-40C9-BC44-DCE615A5AE96},{B190C4ED-C92B-4625-8AB6-A5E4BBFAB067},0.0199589129426119,,FFP,1765616,,CERTIFIED,,2022/07/05 03:00:00+00,2022/07/05 03:00:00+00,wildcad,0.1,,NVCNC,,,,,2022/07/27 17:40:12+00,,,,,,,,PS8F,,2022/07/04 20:10:00+00,,,,,,,PN,1522,GBCC,,,,,,Oasis,,WF,FI,41.93718,-117.7063,,,,,,1,,,0,,020327,wildcad,,,,Nye,NVCNC,32023,,,,Private,Private,,,,,,,,C&L,NVNYEX,US-NV,Brush,SH2,,,,2022-NVNYEX-020327,{B190C4ED-C92B-4625-8AB6-A5E4BBFAB067},,,,,2022/07/05 01:30:48+00,2022/07/25 21:58:51+00,FODR,,,,{943FC231-1472-43D7-98AC-5D585C4EA2E0},{19D4F0D6-237F-4D37-A175-92788BD6BA20},0.000428646553504466,-8.17896911171308e-09
10544,5609,I-80 MM 93A,Wildfire Final Fire Perimeter,Mixed Methods,0.06997366,,2023/03/14 15:13:43+00,2023/01/13 21:07:27+00,{9FF82786-CB18-4215-B6D7-9F5A1C75FE58},{D83B6B41-4DEE-4AFF-9BA1-2BE3AEA7EC5C},0.0699733861522376,,FFP,1768146,,CERTIFIED,,2022/09/01 19:59:00+00,2022/09/01 20:24:00+00,wildcad,0.1,,NVCNC,,,,,2023/01/13 21:07:25+00,,,,,,,,P1K0,,2022/09/01 18:19:00+00,,2022/09/12 00:59:59+00,,,,,PN,1522,GBCC,,,,,,I-80 MM 93A,,WF,FI,40.06567,-118.6462,,2022/09/01 18:40:00+00,,,,1,,,0,,020573,wildcad,,,,Pershing,NVCNC,32027,,,,Private,Private,,,,,,,,BLM,NVWID,US-NV,Grass-Shrub,GS2,,,,2022-NVWID-020573,{D83B6B41-4DEE-4AFF-9BA1-2BE3AEA7EC5C},,,,,2022/09/02 18:34:28+00,2022/09/23 17:23:26+00,FODR,,,,{EC5394E7-BE59-43F5-8CA4-E6E7B61091B0},{34FB73C0-894B-412B-AC08-D28B4383C8F9},0.00151458645664105,-2.98935235052962e-08
10593,11330,King,Wildfire Daily Fire Perimeter,Mixed Methods,11.13953,,2023/03/14 15:13:43+00,2021/07/01 00:00:00+00,{F3AF4ED3-9B32-4714-B433-F303E5A61844},{61DD4346-3A79-46F9-9EE6-6C2C851AD4C4},11.1347091126014,,FFP,1772449,,CERTIFIED,11.116,2021/07/06 20:51:59+00,,wildcad,10,,CAYPCC,,,,,2021/09/21 22:12:29+00,,,,,,,,N36T,,2021/06/30 00:01:00+00,,2021/09/02 15:59:59+00,,,,,,,OSCC,,,,,,King,,WF,FI,37.71077,-119.53458,,2021/06/30 00:14:59+00,,,,1,,,0,,000042,INFORM_Inspector,,,,Mariposa,CAYPCC,06043,NPS,CAYNP,,NPS,Federal,,,,,,,,NPS,CAYNP,US-CA,Brush,SH8,,,,2021-CAYNP-000042,{61DD4346-3A79-46F9-9EE6-6C2C851AD4C4},,,,,2021/06/30 00:16:33+00,2021/09/21 22:12:38+00,FODR,,,,{3D4ADAF7-CBC6-4FC1-9A53-890B38ECD2FF},{217ADDB3-FCA7-4D5C-8DA5-54DEBFAFBFEF},0.00826385688585662,-4.60440768239685e-06
10607,15464,Jakes,Wildfire Final Fire Perimeter,Mixed Methods,4.623913,,2023/03/14 15:13:43+00,,{68687AA0-EAC0-4F1E-AF37-C9DFB67F9762},{7269B2C5-98A4-4ECB-8F0B-304DE7D1085C},4.62145071106637,,FFP,1767422,,CERTIFIED,,2020/07/03 05:16:00+00,2020/07/03 05:29:59+00,wildcad,4.6,,NVSFC,,,,,2020/07/15 22:32:04+00,,,,,,,,M8A3,,2020/07/02 23:35:59+00,,2020/07/16 00:59:59+00,,,,,P4,0417,GBCC,,,,,,Jakes,,WF,FI,38.85722,-119.6667,,2020/07/02 23:45:00+00,,1,,1,,,0,,030376,INFORM_Inspector,,,,Douglas,NVSFC,32005,FS,NVHTF,,USFS,Federal,,,,,,,,FS,NVHTF,US-NV,Timber,TU1,,,,2020-NVHTF-030376,{7269B2C5-98A4-4ECB-8F0B-304DE7D1085C},,,,,2020/07/03 00:13:13+00,2020/07/15 22:32:05+00,FODR,,,,{FE925087-D689-416A-9D63-73B82D7077A5},{7ADB8EDA-F42A-4FC3-9337-047E3F4CA985},0.0100756563232659,-1.94115827701902e-06
10616,8123,OBrien,Wildfire Final Fire Perimeter,Hand Sketch,0.1,,2023/03/14 15:13:43+00,2022/08/05 20:47:54+00,{48D819F9-E87F-4AD8-84C7-4679205BA592},{2D406ED6-CDB0-41FB-A62D-12202EC00614},0.108342422580616,,FFP,1770120,,CERTIFIED,,2022/05/27 04:04:00+00,2022/05/29 00:00:00+00,wildcad,0.25,,CARICC,,,,,2022/06/05 20:30:26+00,,,,,,,,PNZ2,,2022/05/26 20:44:00+00,,2022/06/01 18:59:59+00,,,,,P5,0514,ONCC,,,,,,OBrien,,WF,FI,40.7939,-122.319783,,,,,,1,,,0,,000431,wildcad,,,,Shasta,CARICC,06089,,,,Private,Private,,,,,,,,USFS,CASHF,US-CA,,,,,,2022-CASHF-000431,{2D406ED6-CDB0-41FB-A62D-12202EC00614},,,,,2022/05/26 20:54:13+00,2022/06/05 18:53:48+00,FODR,,,,{7F4E76FC-022D-4C58-AC7C-7AA6C610E8A2},{794E188F-FEE6-4DC5-8925-E6A37DFF00B6},0.000847640186339382,-4.67814694406911e-08
10618,10681,Sulpher,Wildfire Daily Fire Perimeter,Mixed Methods,1.48,,2023/03/14 15:13:43+00,2021/06/07 08:00:00+00,{24960037-231C-4E1F-BBDB-1799B6FD2F44},{748AE94C-61F2-4DA2-8864-24A4556F28DE},1.48150158399694,,FFP,1771981,,CERTIFIED,,2021/06/08 03:33:59+00,2021/06/08 21:10:00+00,wildcad,1.5,,CARICC,,,,,2021/11/10 19:42:30+00,,,,,,,,N2ED,,2021/06/07 20:57:00+00,,2021/06/10 22:25:00+00,,,,,P5,0514,ONCC,,,,,,SULPHER,,WF,FI,41.15911,-122.3619,,2021/06/07 20:58:00+00,,,,0,,,1,,000817,INFORM_Inspector,,,,Shasta,CARICC,06089,FS,CASHF,,USFS,Federal,,,,,,,,FS,CASHF,US-CA,Timber,TL9,,,,2021-CASHF-000817,{748AE94C-61F2-4DA2-8864-24A4556F28DE},,,,,2021/06/07 21:07:19+00,2021/11/10 19:42:30+00,FODR,,,,{6C16AC3C-593A-4012-AD82-072E83886247},{DF68B964-1B59-42AE-AA1B-FBC4161EB6B4},0.00514814395546412,-6.43238204711433e-07
10620,11263,Piute,Wildfire Daily Fire Perimeter,GPS-Flight,3.340612,,2023/03/14 15:13:43+00,2021/08/26 23:00:00+00,{E5BFB743-D612-4991-89B1-3E617813B86A},{F69E0847-C6FF-4767-BC9A-B3D99451DA5A},3.33907643660187,,FFP,1772498,,CERTIFIED,3.3278,,,wildcad,3,,CAYPCC,,,,,2021/09/27 17:33:31+00,,,,,,,,N8V6,,2021/08/23 17:32:59+00,Type 5 Incident,2021/09/26 20:32:59+00,,,,,,,OSCC,,,,,,Piute,,WF,FI,38.0154,-119.5664,,2021/08/23 17:35:00+00,,,,1,,,0,,000119,INFORM_Inspector,,,,Tuolumne,CAYPCC,06109,NPS,CAYNP,,NPS,Federal,,,,,,,,NPS,CAYNP,US-CA,Timber,TL4,,,,2021-CAYNP-000119,{F69E0847-C6FF-4767-BC9A-B3D99451DA5A},,,,,2021/08/23 17:48:39+00,2021/09/27 17:33:32+00,FODR,,,,{AFA4D98B-6378-4D23-8E56-BB47A92CE530},{1D79E9B1-81D3-46A5-A9C5-E8CABD5BF034},0.0044142086329049,-1.38622104999316e-06
10627,13558,Moraine,Wildfire Final Fire Perimeter,GPS-Flight,1315.607,,2023/03/14 15:13:43+00,2020/11/14 19:44:59+00,{E2D7ECC4-10C8-433C-AD14-6A7AB77D2B75},{35C61C59-59A5-483A-B449-EBF66A7D6CE6},1316.03280347938,,FFP,1774203,,CERTIFIED,1316.0621,2020/12/29 17:00:00+00,,wildcad,1316,,CASQCC,,,,,2021/01/25 19:03:53+00,,,,,,,,NGR7,,2020/08/21 15:59:00+00,Type 5 Incident,2021/01/25 15:59:59+00,,,,,PP,0504,OSCC,,,,,,Moraine,,WF,FI,36.717833,-118.5575,,2020/08/21 17:00:00+00,,,,1,,,1,,000091,INFORM_Inspector,,,Three Rivers,Tulare,CASQCC,06107,NPS,CAKNP,,NPS,Federal,,,,,,,,NPS,CAKNP,US-CA,Timber,TL3,,,,2020-CAKNP-000091,{35C61C59-59A5-483A-B449-EBF66A7D6CE6},,,,,2020/08/21 16:18:10+00,2021/01/25 19:03:53+00,FODR,,,,{C952BDE7-0590-4B80-A955-34492CAA3F30},{8091E1B2-232C-4C7F-9CD4-82BEEA319065},0.124262362557465,-0.000537254286910703
10628,9858,SUMMIT,Wildfire Daily Fire Perimeter,Hand Sketch,0.1,,2023/03/14 15:13:43+00,2021/07/21 21:00:00+00,{6307E152-8232-4C2D-B5FE-E030E5D8641E},{029885B3-FE48-4F3F-A96D-C66FF6470C0F},22.2705348113574,,FFP,1771475,,CERTIFIED,22.268,2021/07/26 15:08:00+00,2021/10/26 17:35:00+00,cfcad,22,,CACICC,,,,,2022/01/10 17:13:34+00,,,,,,,,PE0R,,2021/07/20 16:39:23+00,,2021/10/26 17:40:00+00,,,,,,,ONCC,,,,,,SUMMIT,,WF,FI,38.624,-120.037167,,2021/07/20 16:44:59+00,,,,0,,,0,,021041,INFORM_Inspector,,,,Alpine,CACICC,06003,FS,CAENF,,USFS,Federal,,,,,,,,FS,CAENF,US-CA,Grass-Shrub,GS2,,,,2021-CAENF-021041,{029885B3-FE48-4F3F-A96D-C66FF6470C0F},,,,,2021/07/20 17:01:09+00,2022/01/10 17:13:34+00,FODR,,,,{6906533D-7720-47CE-A5FC-55B5F5E11EE8},{EA11D2FF-8C54-4BD9-80DE-CCDCA47F319F},0.0206103769783913,-9.32345657337736e-06
10638,14584,South,Wildfire Final Fire Perimeter,Mixed Methods,4.886692,,2023/03/14 15:13:43+00,,{19DC7517-E465-46E2-B7D0-3003DE98DF9A},{53784C3D-F7C7-4E7B-9096-53F859789C37},4.88667300517204,,FFP,1774926,,CERTIFIED,,2020/08/03 06:33:59+00,2020/08/03 23:10:59+00,wildcad,4.9,,NVSFC,,,,,2020/10/08 21:39:50+00,,,,,,,,NC3T,,2020/08/02 23:03:59+00,,2020/08/10 23:10:59+00,,,,,PD,1502,GBCC,,,,,,South,,WF,FI,39.79864,-120.0355,,2020/08/02 23:10:00+00,,1,,1,,,0,,030548,INFORM_Inspector,,,,Lassen,NVSFC,06035,BLM,NVCCD,,BLM,Federal,,,,,,,,BLM,NVCCD,US-CA,Grass-Shrub,GS2,,,,2020-NVCCD-030548,{53784C3D-F7C7-4E7B-9096-53F859789C37},,,,,2020/08/03 00:05:34+00,2020/10/08 21:39:52+00,FODR,,,,{D607CD4C-FEF8-4D10-B7F5-44EA013E8611},{345ED0B4-D13A-473D-B9B6-E04DB2D399F2},0.00862139450637498,-2.0796581514032e-06
10642,11161,WHITE POST,Wildfire Daily Fire Perimeter,Hand Sketch,1,,2023/03/14 15:13:43+00,2021/07/18 23:23:18+00,{92500758-C43C-469B-9E37-735465B464AC},{478C00B5-9FC4-4A52-AB84-F15D0A40BB0A},0.335348272782114,,FFP,1772349,EK13,CERTIFIED,0.34,2021/07/18 19:04:00+00,2021/07/18 20:29:59+00,wildcad,0.1,,CASBCC,,,,,2021/10/05 17:40:57+00,,,,,,,,PA7G,,2021/07/18 18:23:18+00,,2021/07/19 20:29:59+00,,,,,P5,,OSCC,,,,,,WHITE POST,,WF,FI,33.69655,-116.7575,,2021/07/18 18:25:00+00,,,,1,,,0,,011135,INFORM_Inspector,,,,Riverside,CARRCC,06065,FS,CABDF,,USFS,Federal,,,,,,,,FS,CABDF,US-CA,Brush,SH4,,,,2021-CABDF-011135,{478C00B5-9FC4-4A52-AB84-F15D0A40BB0A},,,,,2021/07/18 18:33:21+00,2021/10/05 17:40:58+00,FODR,,,,{67F5F5DA-E369-48A6-8D0F-F76788DD9DD2},{EA3321F0-546D-4D72-974F-63F8B16269CA},0.00137944151503894,-1.31970442400613e-07
